id,carat,cut,color,clarity,depth,table,x,y,z,theta1,theta2,price
35078,0.3,'Very Good',F,IF,62.1,57.0,4.26,4.3,2.66,25,33,886
35079,0.3,'Very Good',F,IF,62.5,56.0,4.27,4.3,2.68,26,13,886
3720,0.3,'Very Good',E,VS1,63.0,57.0,4.25,4.29,2.69,26,16,568
36176,0.3,'Very Good',E,IF,62.8,54.0,4.3,4.33,2.71,26,18,930
46620,0.3,Premium,H,VS1,61.4,59.0,4.3,4.33,2.65,26,19,526
46622,0.3,Ideal,H,VS1,61.6,55.0,4.27,4.3,2.64,26,21,526
46624,0.3,Premium,H,VS1,62.2,60.0,4.23,4.29,2.65,26,25,526
35083,0.3,Ideal,F,IF,61.8,54.0,4.34,4.36,2.69,26,29,886
46625,0.3,Premium,H,VS1,62.6,59.0,4.26,4.3,2.68,26,30,526
35076,0.3,'Very Good',F,IF,62.0,55.0,4.33,4.35,2.69,26,33,886
35084,0.3,Ideal,F,IF,62.0,58.0,4.25,4.3,2.65,27,5,886
46627,0.3,Ideal,H,VS1,62.2,57.0,4.28,4.3,2.67,27,6,526
46628,0.3,Ideal,G,VS2,61.3,56.0,4.28,4.33,2.64,27,7,526
46629,0.3,'Very Good',E,SI1,60.6,56.0,4.35,4.37,2.64,27,8,526
30705,0.3,Ideal,G,VVS1,61.4,56.0,4.32,4.34,2.66,27,9,737
46630,0.3,Ideal,H,VS1,62.7,55.0,4.25,4.3,2.68,27,10,526
46631,0.3,'Very Good',E,SI1,62.9,56.0,4.25,4.3,2.69,27,11,526
46632,0.3,Good,G,VS2,63.1,57.0,4.24,4.28,2.69,27,13,526
46633,0.3,'Very Good',E,SI1,62.9,56.0,4.24,4.31,2.69,27,16,526
46634,0.3,'Very Good',E,SI1,62.7,60.0,4.24,4.28,2.67,27,17,526
46635,0.3,Good,E,SI1,63.7,59.0,4.21,4.27,2.7,27,18,526
46636,0.3,Ideal,G,VS2,61.3,56.0,4.28,4.3,2.63,27,21,526
46638,0.3,Premium,I,VVS2,61.7,58.0,4.28,4.37,2.67,27,22,526
35075,0.3,'Very Good',F,IF,62.0,58.0,4.28,4.3,2.66,27,23,886
35074,0.3,'Very Good',F,IF,62.4,56.0,4.28,4.31,2.68,27,24,886
3741,0.3,Premium,E,VS2,61.7,60.0,4.28,4.31,2.65,27,25,570
36274,0.3,Ideal,G,SI1,62.2,57.0,4.26,4.29,2.66,27,27,477
36273,0.3,Ideal,G,SI1,62.2,54.0,4.32,4.36,2.7,27,29,477
36272,0.3,Ideal,G,SI1,61.4,57.0,4.28,4.32,2.64,27,30,477
3737,0.3,Ideal,F,VS2,62.3,58.0,4.26,4.23,2.64,27,31,569
36271,0.3,Ideal,G,SI1,62.3,56.0,4.29,4.31,2.68,27,32,477
36270,0.3,Ideal,G,SI1,62.0,53.0,4.33,4.38,2.7,28,5,477
36234,0.3,Ideal,D,VVS1,61.8,55.0,4.33,4.35,2.68,28,11,933
3736,0.3,Ideal,F,VS2,61.1,55.0,4.37,4.32,2.66,28,13,569
3726,0.3,Good,D,VS2,63.1,58.0,4.26,4.3,2.7,28,14,568
35034,0.3,Premium,F,VVS2,59.5,59.0,4.42,4.38,2.62,28,17,882
3036,0.3,Good,G,VS1,63.4,55.0,4.26,4.32,2.72,28,20,565
3037,0.3,Good,G,VS1,63.5,58.0,4.21,4.26,2.69,28,25,565
3039,0.3,'Very Good',G,VS1,60.2,62.0,4.3,4.31,2.59,28,29,565
3040,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,28,32,565
3041,0.3,'Very Good',G,VS1,62.0,60.0,4.27,4.31,2.66,29,5,565
3042,0.3,Ideal,F,VS2,62.4,57.0,4.29,4.33,2.69,29,7,565
35062,0.3,Ideal,D,VS1,61.1,57.0,4.34,4.37,2.66,29,8,885
3043,0.3,'Very Good',G,VS1,60.8,61.0,4.31,4.34,2.63,29,9,565
35063,0.3,Ideal,D,VS1,60.8,56.0,4.37,4.39,2.66,29,11,885
3728,0.3,Good,E,VS1,63.2,57.0,4.26,4.29,2.7,29,15,568
30531,0.3,Ideal,G,VVS1,60.6,57.0,4.36,4.38,2.65,29,19,734
35784,0.3,Ideal,D,VVS1,61.6,56.0,4.33,4.37,2.68,29,20,912
35101,0.3,Ideal,F,IF,60.9,56.0,4.33,4.37,2.65,29,21,886
35752,0.3,Premium,D,VS2,61.7,59.0,4.28,4.25,2.63,29,22,911
35272,0.3,Ideal,G,IF,62.0,56.0,4.3,4.31,2.67,29,25,895
30995,0.3,Ideal,G,VVS1,61.7,55.0,4.31,4.35,2.67,29,26,747
3397,0.3,Ideal,H,VVS2,62.5,54.0,4.3,4.3,2.7,29,27,567
3399,0.3,'Very Good',I,VS1,61.8,63.0,4.29,4.26,2.64,29,28,567
30994,0.3,Ideal,G,VVS1,60.4,58.0,4.36,4.38,2.64,29,29,747
35273,0.3,Premium,G,IF,60.2,58.0,4.35,4.39,2.63,29,30,895
3400,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,29,31,567
35632,0.3,Good,I,VS1,63.4,54.0,4.29,4.32,2.73,29,32,473
35631,0.3,'Very Good',I,VS1,58.8,61.0,4.38,4.43,2.59,30,5,473
35630,0.3,'Very Good',I,VS1,62.0,58.0,4.25,4.3,2.65,30,7,473
35282,0.3,Premium,H,SI2,60.9,59.0,4.35,4.32,2.64,30,8,473
35283,0.3,Premium,J,VS2,62.2,58.0,4.3,4.28,2.67,30,9,473
35629,0.3,'Very Good',H,VS2,62.6,58.0,4.22,4.28,2.66,30,11,473
35284,0.3,Premium,J,VS2,61.6,61.0,4.33,4.28,2.65,30,13,473
3408,0.3,Ideal,F,VS2,60.3,57.0,4.34,4.39,2.63,30,14,568
35286,0.3,'Very Good',J,VS2,63.4,57.0,4.26,4.22,2.69,30,15,473
35288,0.3,'Very Good',H,VS2,60.9,61.0,4.32,4.35,2.64,30,19,473
3409,0.3,Ideal,F,VS2,62.1,57.0,4.27,4.3,2.66,30,21,568
35628,0.3,Premium,H,VS2,62.2,59.0,4.28,4.31,2.67,30,22,473
35289,0.3,Premium,H,VS2,62.3,58.0,4.31,4.33,2.69,30,23,473
35291,0.3,Premium,I,VS1,60.3,58.0,4.32,4.34,2.61,30,24,473
35292,0.3,'Very Good',H,VS2,62.7,59.0,4.22,4.26,2.66,30,28,473
35293,0.3,'Very Good',I,VS1,63.0,53.0,4.26,4.31,2.7,30,29,473
35294,0.3,Premium,H,VS2,62.5,59.0,4.23,4.28,2.66,30,30,473
35271,0.3,Ideal,G,IF,61.4,57.0,4.33,4.37,2.67,30,31,895
35627,0.3,Good,I,VS1,63.7,58.0,4.23,4.25,2.7,30,33,473
35270,0.3,Ideal,E,VVS1,61.5,57.0,4.33,4.35,2.67,31,5,895
35268,0.3,'Very Good',G,IF,62.8,57.0,4.28,4.32,2.7,31,7,895
35248,0.3,'Very Good',G,IF,62.9,58.0,4.21,4.25,2.66,31,8,895
35249,0.3,Ideal,E,VVS1,61.4,56.0,4.33,4.37,2.67,31,9,895
35252,0.3,'Very Good',G,IF,63.0,53.0,4.24,4.3,2.69,31,11,895
35253,0.3,Premium,E,VVS1,61.3,59.0,4.28,4.33,2.64,31,13,895
35254,0.3,Good,G,IF,63.5,55.0,4.26,4.28,2.71,31,15,895
35258,0.3,Ideal,G,IF,62.1,55.0,4.31,4.35,2.69,31,16,895
35259,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,31,17,895
35261,0.3,Ideal,G,IF,62.6,57.0,4.28,4.32,2.69,31,19,895
35262,0.3,Good,G,IF,63.8,55.0,4.24,4.28,2.72,31,22,895
35263,0.3,Ideal,E,VVS1,61.8,56.0,4.3,4.31,2.66,31,23,895
3361,0.3,Ideal,G,SI2,60.6,56.0,4.35,4.4,2.65,31,28,405
3363,0.3,'Very Good',I,VS2,62.7,56.0,4.27,4.28,2.68,31,30,407
3364,0.3,'Very Good',I,VS2,60.7,56.0,4.32,4.34,2.63,31,33,407
35265,0.3,Ideal,G,IF,61.7,55.0,4.31,4.34,2.67,32,5,895
3372,0.3,Ideal,H,SI1,62.0,58.0,4.25,4.33,2.66,32,11,407
3373,0.3,Ideal,H,SI1,62.9,53.0,4.28,4.31,2.7,32,16,407
3376,0.3,Ideal,H,SI2,60.0,56.0,4.41,4.43,2.65,32,17,408
35266,0.3,Ideal,G,IF,60.9,57.0,4.29,4.32,2.62,32,18,895
35269,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,32,19,895
35247,0.3,Premium,E,VVS1,60.0,60.0,4.35,4.38,2.62,32,20,895
35295,0.3,Ideal,I,VS1,62.5,57.0,4.29,4.32,2.69,32,24,473
35297,0.3,'Very Good',I,VS1,62.9,58.0,4.26,4.29,2.69,32,25,473
51961,0.3,Ideal,G,VS2,61.6,57.0,4.3,4.33,2.66,32,27,545
51960,0.3,Ideal,G,VS2,62.6,58.0,4.25,4.28,2.67,32,28,545
35610,0.3,Ideal,H,VS2,60.7,57.0,4.33,4.37,2.64,32,29,473
35533,0.3,Premium,G,VVS1,62.4,59.0,4.31,4.25,2.67,32,30,905
35527,0.3,Ideal,D,VVS1,61.9,57.0,4.27,4.29,2.65,32,32,905
47280,0.3,'Very Good',I,SI1,61.9,61.0,4.27,4.29,2.65,33,5,394
47281,0.3,'Very Good',J,VS1,61.9,56.0,4.28,4.32,2.66,33,6,394
47282,0.3,Good,I,SI1,63.3,59.0,4.22,4.25,2.68,33,7,394
47283,0.3,'Very Good',I,SI1,61.6,59.0,4.29,4.34,2.66,33,8,394
47285,0.3,Good,I,SI1,63.4,57.0,4.23,4.25,2.69,33,9,394
47287,0.3,'Very Good',F,SI2,62.6,61.0,4.2,4.24,2.64,33,10,394
47288,0.3,'Very Good',J,VS1,63.0,59.0,4.24,4.27,2.68,33,11,394
47289,0.3,Good,J,VS1,63.5,58.0,4.24,4.27,2.7,33,13,394
47290,0.3,Good,F,SI2,63.5,57.0,4.22,4.25,2.69,33,14,394
47291,0.3,Good,J,VS1,63.3,60.0,4.22,4.25,2.68,33,18,394
47292,0.3,Premium,G,SI2,62.3,59.0,4.25,4.29,2.66,33,20,394
47294,0.3,Good,I,SI1,63.3,59.0,4.23,4.3,2.7,33,21,394
47295,0.3,Good,F,SI2,63.4,56.0,4.26,4.29,2.71,33,24,394
47296,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,33,25,394
47297,0.3,'Very Good',I,SI1,62.2,57.0,4.25,4.27,2.65,33,26,394
47298,0.3,'Very Good',I,SI1,61.4,58.0,4.3,4.33,2.65,33,27,394
47299,0.3,'Very Good',I,SI1,60.5,62.0,4.33,4.37,2.63,33,30,394
8701,0.3,'Very Good',G,VS1,62.1,55.0,4.28,4.31,2.67,33,32,585
51962,0.3,Ideal,H,VS1,61.4,57.0,4.31,4.32,2.65,5,5,545
35296,0.3,Premium,H,VS2,61.8,60.0,4.26,4.31,2.65,5,6,473
51964,0.3,Ideal,H,VS1,61.9,58.0,4.3,4.32,2.67,5,7,545
35300,0.3,Premium,I,VS1,61.7,58.0,4.27,4.32,2.65,5,8,473
35301,0.3,'Very Good',H,VS2,61.1,61.0,4.31,4.33,2.64,5,9,473
35302,0.3,Good,H,VS2,63.5,54.0,4.27,4.3,2.72,5,10,473
35303,0.3,Good,H,VS2,63.5,59.0,4.2,4.27,2.69,5,11,473
35304,0.3,Ideal,I,VS1,61.0,56.0,4.35,4.37,2.66,5,13,473
35306,0.3,Ideal,I,VS1,62.5,54.0,4.29,4.32,2.69,5,17,473
35625,0.3,'Very Good',I,VS1,62.9,59.0,4.22,4.3,2.68,5,20,473
35308,0.3,'Very Good',I,VS1,60.4,58.0,4.34,4.4,2.64,5,21,473
35309,0.3,Premium,I,VS1,59.8,60.0,4.34,4.36,2.6,5,24,473
35623,0.3,'Very Good',H,VS2,63.0,59.0,4.25,4.29,2.69,5,25,473
35621,0.3,Premium,I,VS1,61.6,60.0,4.27,4.3,2.64,5,27,473
35619,0.3,Good,I,VS1,63.5,57.0,4.24,4.29,2.71,5,28,473
35616,0.3,'Very Good',H,VS2,62.7,59.0,4.22,4.27,2.66,5,29,473
35615,0.3,Premium,I,VS1,61.7,59.0,4.26,4.3,2.64,5,30,473
35613,0.3,Premium,I,VS1,59.1,59.0,4.35,4.38,2.58,5,31,473
51967,0.3,Ideal,G,SI1,62.0,55.0,4.28,4.3,2.66,5,32,545
51966,0.3,Ideal,H,VS1,62.4,55.0,4.32,4.34,2.7,5,33,545
51965,0.3,Ideal,H,VS1,62.2,57.0,4.28,4.31,2.67,6,5,545
51963,0.3,Ideal,H,VS1,62.1,56.0,4.28,4.32,2.67,6,11,545
35245,0.3,Ideal,E,VVS1,60.5,57.0,4.34,4.39,2.64,6,13,895
3360,0.3,'Very Good',I,SI1,61.2,58.0,4.28,4.31,2.63,6,15,405
35217,0.3,Ideal,F,IF,60.9,56.0,4.32,4.35,2.64,6,17,892
35106,0.3,Ideal,F,IF,62.5,54.0,4.31,4.33,2.7,6,19,886
35732,0.3,Ideal,D,VS2,62.8,57.0,4.31,4.29,2.7,6,20,911
35731,0.3,Ideal,D,VS2,62.5,54.0,4.32,4.29,2.69,6,23,911
35730,0.3,Premium,D,VS2,62.3,58.0,4.32,4.29,2.68,6,27,911
35729,0.3,Premium,D,VS2,61.7,58.0,4.32,4.3,2.66,6,33,911
35728,0.3,Ideal,D,VS2,62.5,55.0,4.31,4.3,2.69,7,5,911
35107,0.3,Ideal,F,IF,62.6,57.0,4.25,4.28,2.67,7,7,886
35727,0.3,Ideal,D,VS2,62.3,54.0,4.34,4.29,2.69,7,8,911
35726,0.3,Ideal,D,VS2,62.2,55.0,4.33,4.29,2.68,7,9,911
46951,0.3,Ideal,G,VS2,62.5,53.0,4.27,4.3,2.68,7,11,526
46952,0.3,'Very Good',I,VVS2,61.9,61.0,4.28,4.32,2.66,7,14,526
46955,0.3,'Very Good',H,VS1,60.4,61.0,4.27,4.31,2.59,7,15,526
46956,0.3,Premium,I,VS1,61.9,59.0,4.31,4.24,2.65,7,18,527
30778,0.3,Premium,D,VVS2,60.7,59.0,4.33,4.34,2.63,7,19,741
35725,0.3,Ideal,D,VS2,61.9,57.0,4.33,4.29,2.67,7,20,911
30783,0.3,'Very Good',E,VVS2,62.5,56.0,4.28,4.3,2.68,7,25,742
35723,0.3,Ideal,D,VS2,61.5,55.0,4.35,4.3,2.66,7,27,911
35109,0.3,Ideal,F,IF,61.3,56.0,4.33,4.35,2.66,7,29,886
35110,0.3,Ideal,F,IF,62.1,55.0,4.32,4.35,2.69,7,30,886
35111,0.3,Ideal,F,IF,62.1,55.0,4.31,4.35,2.69,7,31,886
31087,0.3,Good,D,VVS2,63.6,55.0,4.25,4.31,2.72,7,33,752
35733,0.3,Premium,D,VS2,62.0,58.0,4.32,4.29,2.67,8,5,911
35735,0.3,Premium,D,VS2,60.6,59.0,4.36,4.28,2.62,8,7,911
35748,0.3,Premium,D,VS2,62.5,58.0,4.29,4.26,2.67,8,8,911
35747,0.3,Premium,D,VS2,62.8,59.0,4.28,4.26,2.68,8,9,911
35746,0.3,Premium,D,VS2,62.2,58.0,4.3,4.25,2.66,8,11,911
35745,0.3,Ideal,D,VS2,62.8,57.0,4.29,4.25,2.68,8,13,911
35096,0.3,Ideal,F,IF,62.1,54.0,4.32,4.35,2.69,8,14,886
35097,0.3,Ideal,F,IF,61.8,54.0,4.34,4.37,2.69,8,15,886
35099,0.3,Ideal,F,IF,62.4,54.0,4.33,4.36,2.71,8,16,886
35100,0.3,Ideal,F,IF,61.4,56.0,4.32,4.34,2.66,8,22,886
35102,0.3,Ideal,F,IF,61.6,58.0,4.28,4.32,2.65,8,23,886
35103,0.3,Ideal,F,IF,61.8,55.0,4.32,4.35,2.68,8,24,886
35104,0.3,Ideal,F,IF,62.2,57.0,4.3,4.32,2.68,8,25,886
35105,0.3,Ideal,F,IF,61.9,57.0,4.29,4.33,2.67,8,27,886
35744,0.3,Ideal,D,VS2,62.5,57.0,4.29,4.25,2.67,8,29,911
35743,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,8,30,911
35742,0.3,Premium,D,VS2,62.2,60.0,4.3,4.28,2.67,8,31,911
35741,0.3,Ideal,D,VS2,62.3,56.0,4.3,4.27,2.67,8,33,911
35740,0.3,Premium,D,VS2,62.9,61.0,4.29,4.27,2.69,9,5,911
35739,0.3,Premium,D,VS2,61.1,59.0,4.31,4.26,2.62,9,7,911
35738,0.3,Premium,D,VS2,61.9,58.0,4.32,4.28,2.66,9,8,911
35736,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,9,9,911
35734,0.3,Ideal,D,VS2,62.3,56.0,4.32,4.29,2.68,9,11,911
35722,0.3,Ideal,D,VS2,61.8,55.0,4.34,4.3,2.67,9,14,911
30787,0.3,'Very Good',D,VS1,62.1,58.0,4.25,4.29,2.65,9,15,742
30800,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,9,18,742
30803,0.3,Good,F,IF,60.0,63.0,4.3,4.36,2.6,9,23,742
35701,0.3,Premium,E,VS1,61.9,60.0,4.3,4.26,2.65,9,24,911
30806,0.3,'Very Good',G,IF,60.5,58.0,4.35,4.38,2.64,9,25,743
30807,0.3,Fair,F,VVS2,65.5,61.0,4.19,4.15,2.73,9,27,743
35700,0.3,Premium,D,VS2,62.5,59.0,4.28,4.23,2.66,9,29,911
35699,0.3,Ideal,E,VS1,60.8,57.0,4.36,4.33,2.64,9,30,911
35698,0.3,Premium,E,VS1,61.3,59.0,4.33,4.28,2.64,9,31,911
35697,0.3,Ideal,E,VS1,60.7,57.0,4.36,4.31,2.63,9,33,911
31099,0.3,Ideal,G,VVS1,62.6,55.0,4.27,4.32,2.69,10,5,753
35696,0.3,Premium,E,VS1,61.8,58.0,4.33,4.31,2.67,10,11,911
35695,0.3,Ideal,E,VS1,61.7,57.0,4.31,4.28,2.65,10,15,911
35117,0.3,Ideal,F,IF,62.2,53.0,4.34,4.38,2.71,10,16,886
35694,0.3,Premium,D,VS2,60.5,58.0,4.38,4.35,2.64,10,19,911
35693,0.3,Ideal,D,VS2,61.3,57.0,4.36,4.32,2.66,10,23,911
35692,0.3,Ideal,E,VS1,61.5,56.0,4.37,4.31,2.67,10,24,911
35687,0.3,Premium,D,VS2,62.0,59.0,4.27,4.22,2.63,10,27,911
51980,0.3,Ideal,D,SI1,61.0,58.0,4.32,4.33,2.64,10,33,547
35686,0.3,Premium,D,VS2,62.6,61.0,4.25,4.22,2.65,11,5,911
31051,0.3,Ideal,F,VVS2,61.6,55.0,4.3,4.33,2.66,11,6,751
35216,0.3,Ideal,F,IF,60.8,56.0,4.35,4.36,2.65,11,7,892
30797,0.3,Ideal,D,VS1,60.8,58.0,4.31,4.34,2.63,11,8,742
35704,0.3,Premium,D,VS2,60.4,59.0,4.35,4.33,2.62,11,9,911
30794,0.3,Ideal,E,VVS2,62.3,54.0,4.31,4.36,2.7,11,10,742
35116,0.3,Ideal,F,IF,62.3,55.0,4.29,4.31,2.68,11,11,886
30788,0.3,Ideal,E,VVS2,61.2,56.0,4.34,4.38,2.67,11,13,742
30789,0.3,Ideal,E,VVS2,62.0,56.0,4.3,4.34,2.68,11,15,742
35721,0.3,Ideal,D,VS2,62.3,54.0,4.33,4.3,2.69,11,17,911
35720,0.3,Ideal,D,VS2,61.6,57.0,4.33,4.3,2.66,11,19,911
35719,0.3,Premium,D,VS2,60.4,59.0,4.35,4.32,2.62,11,21,911
35717,0.3,Premium,D,VS2,61.0,58.0,4.34,4.32,2.64,11,23,911
35716,0.3,Ideal,D,VS2,62.0,55.0,4.34,4.31,2.68,11,25,911
35715,0.3,Ideal,D,VS2,60.8,57.0,4.34,4.31,2.63,11,27,911
35112,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,11,28,886
35713,0.3,Ideal,D,VS2,61.1,56.0,4.36,4.32,2.65,11,29,911
35754,0.3,Ideal,E,VS2,61.4,59.0,4.3,4.27,2.63,11,30,911
35712,0.3,Premium,D,VS2,60.6,58.0,4.36,4.32,2.63,11,31,911
35710,0.3,Ideal,D,VS2,60.9,57.0,4.35,4.32,2.64,11,32,911
35709,0.3,Ideal,D,VS2,60.8,57.0,4.38,4.33,2.65,11,33,911
35708,0.3,Premium,D,VS2,60.7,60.0,4.37,4.33,2.64,12,13,911
35707,0.3,Ideal,D,VS2,61.7,55.0,4.36,4.33,2.68,12,14,911
35706,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,12,15,911
35705,0.3,Ideal,D,VS2,62.0,56.0,4.35,4.33,2.69,12,16,911
30790,0.3,Ideal,E,VVS2,61.1,56.0,4.34,4.37,2.66,12,18,742
30791,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,12,19,742
30792,0.3,Ideal,E,VVS2,60.8,57.0,4.33,4.35,2.64,12,22,742
30793,0.3,Ideal,E,VVS2,62.4,54.0,4.31,4.34,2.7,12,23,742
35114,0.3,Ideal,F,IF,62.4,58.0,4.25,4.28,2.66,12,25,886
31100,0.3,Ideal,G,VVS1,62.2,56.0,4.27,4.31,2.67,13,5,753
31112,0.3,'Very Good',D,VVS2,63.0,56.0,4.29,4.31,2.71,13,7,754
33552,0.3,Ideal,G,IF,62.3,52.8,4.29,4.33,2.69,13,8,830
33503,0.3,Ideal,F,VS2,60.5,56.0,4.37,4.33,2.63,13,10,828
24051,0.3,'Very Good',G,VVS1,62.8,55.0,4.28,4.31,2.7,13,11,635
25689,0.3,'Very Good',G,VS2,63.5,59.0,4.22,4.17,2.66,13,12,644
25682,0.3,'Very Good',F,VS2,63.2,59.0,4.27,4.24,2.69,13,15,642
31990,0.3,Premium,F,VS2,62.5,58.0,4.28,4.26,2.67,13,16,776
31993,0.3,Premium,F,VS2,62.8,58.0,4.28,4.25,2.68,13,17,776
31994,0.3,Premium,F,VS2,62.7,58.0,4.3,4.25,2.68,13,18,776
31995,0.3,Fair,F,VS2,65.4,55.0,4.25,4.22,2.77,13,19,776
31996,0.3,Ideal,G,VS1,61.5,57.0,4.34,4.31,2.66,13,22,776
31997,0.3,Premium,G,VS1,61.7,60.0,4.28,4.24,2.63,13,23,776
31999,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,13,27,776
49306,0.3,Ideal,I,VVS1,62.1,57.0,4.29,4.34,2.68,13,30,540
49307,0.3,Ideal,I,VVS1,61.8,54.0,4.32,4.35,2.68,13,32,540
49308,0.3,Ideal,I,VVS1,62.1,54.0,4.29,4.31,2.67,13,33,540
49314,0.3,Good,G,VVS2,57.9,61.0,4.4,4.42,2.56,14,7,540
33574,0.3,'Very Good',F,VVS1,62.2,56.0,4.28,4.3,2.67,14,8,832
31988,0.3,Ideal,F,VS2,62.1,55.0,4.31,4.26,2.66,14,9,776
33666,0.3,'Very Good',G,IF,58.4,62.0,4.4,4.43,2.58,14,14,835
33657,0.3,Ideal,D,VS1,61.0,57.0,4.32,4.31,2.63,14,15,835
33656,0.3,Ideal,D,VS1,62.2,56.0,4.31,4.27,2.67,14,17,835
4721,0.3,Ideal,H,SI1,61.6,57.0,4.28,4.32,2.65,14,20,572
4731,0.3,Ideal,F,VS2,61.6,56.0,4.3,4.33,2.66,14,21,573
4732,0.3,Ideal,F,VS2,61.9,56.0,4.32,4.34,2.68,14,23,573
4733,0.3,Ideal,F,VS2,62.2,55.0,4.3,4.32,2.68,14,24,573
4736,0.3,Ideal,F,VS2,61.1,56.0,4.36,4.38,2.67,14,25,573
31989,0.3,Ideal,F,VS2,62.9,57.0,4.29,4.27,2.69,14,26,776
4737,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.39,2.66,14,27,573
31972,0.3,'Very Good',I,VS2,60.5,55.0,4.34,4.37,2.63,14,28,453
31980,0.3,Premium,F,VS2,61.1,59.0,4.32,4.29,2.63,14,29,776
31981,0.3,Premium,F,VS2,62.2,58.0,4.31,4.28,2.67,14,30,776
31982,0.3,Ideal,F,VS2,62.5,55.0,4.31,4.27,2.68,14,31,776
31983,0.3,Ideal,F,VS2,62.7,57.0,4.31,4.27,2.69,14,32,776
31987,0.3,Ideal,F,VS2,62.9,57.0,4.29,4.26,2.69,14,33,776
4738,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,15,6,573
32012,0.3,Ideal,D,VS2,61.8,55.0,4.35,4.32,2.68,15,7,778
32013,0.3,Ideal,D,VS2,59.5,56.0,4.41,4.37,2.61,15,9,778
32014,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,15,11,778
32135,0.3,Ideal,E,VVS2,60.9,57.0,4.32,4.35,2.64,15,12,786
33169,0.3,Ideal,D,VS1,61.9,54.1,4.28,4.33,2.67,15,19,817
50660,0.3,'Very Good',E,VS2,62.9,58.0,4.27,4.31,2.7,15,21,544
49623,0.3,'Very Good',H,SI1,59.4,63.0,4.4,4.35,2.6,15,22,540
49624,0.3,Good,H,SI1,63.9,55.0,4.27,4.24,2.72,15,23,540
49625,0.3,Premium,H,SI1,61.3,61.0,4.27,4.25,2.61,15,28,540
24383,0.3,'Very Good',G,VVS2,62.9,55.0,4.28,4.31,2.7,15,29,638
49627,0.3,Premium,E,SI2,61.9,58.0,4.31,4.28,2.66,16,6,540
49644,0.3,Premium,H,SI1,61.2,60.0,4.31,4.29,2.63,16,7,540
49645,0.3,Premium,H,SI1,61.3,58.0,4.33,4.29,2.64,16,9,540
49646,0.3,Premium,H,SI1,59.5,62.0,4.35,4.32,2.58,16,13,540
49647,0.3,Premium,H,SI1,59.3,59.0,4.38,4.36,2.59,16,14,540
49648,0.3,Premium,H,SI1,62.9,58.0,4.24,4.22,2.66,16,15,540
49649,0.3,Premium,H,SI1,62.6,58.0,4.28,4.22,2.66,16,16,540
33084,0.3,Good,E,VVS2,59.8,64.0,4.34,4.29,2.58,16,17,814
33081,0.3,Premium,E,VS1,61.4,59.0,4.32,4.28,2.64,16,18,814
50626,0.3,Ideal,E,SI2,60.9,59.0,4.29,4.32,2.62,16,19,401
50625,0.3,Ideal,E,SI2,62.0,54.0,4.33,4.35,2.69,16,20,401
49643,0.3,Ideal,H,SI1,62.6,55.0,4.32,4.28,2.69,16,21,540
24377,0.3,Ideal,G,VVS2,61.1,58.0,4.33,4.35,2.65,16,26,638
24372,0.3,Ideal,G,VS1,60.4,55.0,4.38,4.41,2.66,16,28,637
32111,0.3,'Very Good',F,VVS1,61.8,55.0,4.32,4.35,2.68,16,29,783
32031,0.3,Ideal,E,VS1,62.5,56.0,4.3,4.28,2.68,16,32,778
32038,0.3,Ideal,E,VVS2,61.7,53.8,4.31,4.34,2.67,17,7,779
32039,0.3,Ideal,E,VVS2,62.3,54.1,4.28,4.34,2.69,17,10,779
32054,0.3,Good,F,IF,64.3,53.0,4.22,4.27,2.73,17,11,780
33266,0.3,Ideal,E,VVS1,62.3,55.0,4.29,4.32,2.68,17,15,826
33265,0.3,Ideal,E,VVS1,62.6,54.0,4.28,4.31,2.69,17,16,826
33264,0.3,Ideal,E,VVS1,62.4,55.0,4.32,4.34,2.7,17,17,826
33263,0.3,Ideal,E,VVS1,60.0,60.0,4.37,4.39,2.63,17,20,826
33262,0.3,Ideal,E,VVS1,59.5,60.0,4.36,4.38,2.6,17,30,826
33258,0.3,Good,D,VVS1,63.3,61.0,4.21,4.23,2.67,17,31,825
33200,0.3,Fair,G,VVS2,64.4,58.0,4.21,4.17,2.7,18,5,819
33199,0.3,Premium,G,VVS2,62.9,58.0,4.29,4.26,2.69,18,6,819
33197,0.3,Ideal,G,VVS2,62.2,54.0,4.33,4.29,2.68,18,7,819
33195,0.3,Ideal,H,VVS1,62.6,56.0,4.28,4.25,2.67,18,9,819
